ID,Datetime,Tweet,Categories,Ratting
5043,Tue Feb 19 20:35:45 +0000 2013,Kettlebells. Plyo Boxes. Resistance Bands. These are just some of the Best Gadgets to Make You Slim. #fitness http://ow.ly/hRc2Y,Exercise,2
5044,Tue Feb 19 19:35:47 +0000 2013,Looking for a slimming style? Our guide breaks it down: The Best Shapewear for Every Outfit. #beauty #fashion http://ow.ly/hQYmA,Personal Care,2
5045,Tue Feb 19 18:10:29 +0000 2013,Power up your lunchtime salad with these #greens that are gaining in popularity. http://ow.ly/hQR7B,Other,2
5046,Tue Feb 19 17:25:36 +0000 2013,Ditch the taco shell for a sweet potato - #Recipeoftheday: Sweet potatoes stuffed with Shrimp &amp; Salsa. #tacotuesday http://ow.ly/hQPFF,Other,2
5047,Tue Feb 19 16:21:43 +0000 2013,Good-for-you news: Just 10 minutes of #exercise a day linked to 2-years longer lifespan! http://wp.me/p2yZYB-jDy,Exercise,3
5048,Tue Feb 19 16:16:10 +0000 2013,Head's up runners! Check out these 10 ways to deal with shin splints from @fitsugar #running #exercise http://wp.me/p2yZYB-jS7,Exercise,3
5049,Tue Feb 19 16:10:36 +0000 2013,"Bad dog! (Or should we say ""smart dog""?) They know we can't see in dark so they sneak treats, study finds http://wp.me/p2yZYB-jRj",Nutrition,2
5050,Tue Feb 19 16:07:18 +0000 2013,"If you've got a desk job, it's important to get up and stretch often. We've got 6 Easy Ways to Sit Less Every Day. http://ow.ly/hQMwK",Other,3
5051,Tue Feb 19 14:35:34 +0000 2013,Try this tasty Vietnamese Pho #recipe! This soup is PERFECT on a cold day #vegetarian http://wp.me/p2yZYB-jQb,Other,2
5052,Tue Feb 19 14:29:30 +0000 2013,How do you really keep weight off? Here are The 25 Best Diet Tips of All Time #weightloss http://ow.ly/hQxS0,Nutrition,3
5053,Tue Feb 19 13:35:40 +0000 2013,Good morning! Wake up with these 9 Healthy Pancake Recipes! #breakfast #recipes. http://ow.ly/hPICm,Nutrition,2
5054,Mon Feb 18 17:20:50 +0000 2013,"Boost your stamina during the short week ahead with these 5 Delicious Ways to Power Up (think #healthy bars, treats!) http://ow.ly/hLoer",Nutrition,3
5055,Mon Feb 18 14:46:11 +0000 2013,"Happy President's Day! If you have the day off, get some R&amp;R with our 7 Steps to Instant Calm. http://ow.ly/hLo5N",Other,3
5056,Mon Feb 18 13:17:44 +0000 2013,Happy Monday! Here's your good news: People doing a great job managing #diabetes up from 2% to 19%! http://wp.me/p2yZYB-jRl,Nutrition,3
5057,Mon Feb 18 00:10:17 +0000 2013,Plan your lunches this week with these 85 #Healthy #Recipes that you can Eat With Your Hands. http://ow.ly/hIZVL,Nutrition,2
5058,Sun Feb 17 19:50:39 +0000 2013,Happy World Cabbage Day! Cabbage is rich in vitamin C and low in calories! Celebrate with these 5 #recipes. http://wp.me/p2yZYB-jR3,Nutrition,2
5059,Sun Feb 17 16:35:36 +0000 2013,It's Sunday. Good excuse as any to treat yourself with these Brilliant (and #Healthy) Brunch Ideas. #recipes http://ow.ly/hLdiS,Nutrition,2
5060,Sat Feb 16 19:35:29 +0000 2013,"Pump up your mood, energy, and brainpower too, with these #Superfoods to Make You Happy! http://ow.ly/hKPdN","Nutrition, Mental Health",3
5061,Sat Feb 16 16:05:45 +0000 2013,Start your weekend off right! Get Totally Tone with one of these 44 #workouts. Happy Slimming! http://ow.ly/hJd4b,Exercise,2
5062,Sat Feb 16 14:31:09 +0000 2013,Finish your #DIY home projects AND burn #calories! @thisoldhouse has 15 #DIY ideas that burn #calories! #fitness http://ow.ly/hr97t,"Nutrition, Exercise",3
5063,Sat Feb 16 00:05:18 +0000 2013,Sesame seeds add heart-healthy fat to this Crisp Sesame Fish Fillet #recipe. #lent http://ow.ly/hLd1C,Other,2
5064,Fri Feb 15 22:25:27 +0000 2013,Can't sleep? Have chronic pain? #Yoga can the a natural way to overcome these issues. http://ow.ly/hLcAT,"Exercise, Sleep",3
5065,Fri Feb 15 21:49:54 +0000 2013,Celebrate World Cabbage Day With 5 Tasty Recipes http://wp.me/p2yZYB-jR3,Nutrition,1
5066,Fri Feb 15 21:45:42 +0000 2013,"Looking to make a fancy seafood dinner during #lent? First, learn the ins and outs of How to Buy and Store Seafood: http://ow.ly/hLbQI",Nutrition,2
5067,Fri Feb 15 20:23:24 +0000 2013,Feeling sick? We've got a list of nutrient-rich foods to help ward off illness. 17 Superfoods that Fight Disease: http://ow.ly/hLbny,"Nutrition, Diseases and Treatments",4
5068,Fri Feb 15 18:25:28 +0000 2013,Ever stand in the #beauty isle trying to decide which color to choose? We've got the Best Makeup Colors For Your Face. http://ow.ly/hKP0W,Personal Care,2
5069,Fri Feb 15 17:22:04 +0000 2013,Give yourself a MOOD BOOST for the weekend with our #Recipeoftheday: Grilled Scallops With Lemon Chickpea Salad. http://ow.ly/hKGfw,Mental Health,2
5070,Fri Feb 15 16:45:52 +0000 2013,"Speed up your metabolism with this fun, fast circuit training #workout. #fitness http://ow.ly/hJdce",Exercise,2
5071,Fri Feb 15 15:11:07 +0000 2013,"Your powers of make-believe can help you control cravings, get motivated to work out, and more. Think Yourself Healthy! http://ow.ly/hJcTw",Other,2
5072,Fri Feb 15 14:25:35 +0000 2013,"If you plan on spending your weekend catching up on sleep, keep in mind these Best and Worst Foods for Better Sleep. http://ow.ly/hJ4Cs","Nutrition, Sleep",3
5073,Fri Feb 15 13:31:09 +0000 2013,Happy Friday! Indulge in too much chocolate yesterday? Rejuvenate with these 3 new #Superfood Combos. http://ow.ly/hJcvc,Nutrition,3
5074,Fri Feb 15 00:40:21 +0000 2013,"You'll love the sweet, rich flavors of this Bourbon-Glazed Salmon http://ow.ly/hJcAO Plus, more Healthy Fish #Recipes http://ow.ly/hJcES",Nutrition,2
5075,Thu Feb 14 23:13:41 +0000 2013,"Study links chemicals in cookware, carpets to arthritis risk http://wp.me/p2yZYB-jPi",Other,1
5076,Thu Feb 14 22:45:52 +0000 2013,"""These shoes were made for walking, and that's just what they'll do!"" Walk off 350 Calories in 45 minutes! #fitness http://ow.ly/hJ2mN","Nutrition, Exercise",3
5077,Thu Feb 14 21:49:41 +0000 2013,"Planning something special tonight for #ValentinesDay? If you need some help, here are 6 Ways to Rev Up Your Marriage. http://ow.ly/hJcN2",Other,3
5078,Thu Feb 14 21:10:55 +0000 2013,Get slimmer in 3 weeks with this Metabolism-Boosting Meal Plan. #weightloss http://ow.ly/hJ8jz,Other,2
5079,Thu Feb 14 19:52:41 +0000 2013,"Ahh, cheesy goodness! Whip up this Panini With Sauteed Mushrooms and Gruyere tonight. #Recipeoftheday http://ow.ly/hIZgZ",Other,2
5080,Thu Feb 14 18:56:05 +0000 2013,RT @thebendigirl: Take a hike with your hubby! Couples who exercise together have better sex. @goodhealth,Exercise,1
5081,Thu Feb 14 18:40:38 +0000 2013,Keep your relationship #healthy this #ValentinesDay with @FitSugar's Fitness Dates for Couples. http://ow.ly/hGW4O,Exercise,2
5082,Thu Feb 14 17:18:20 +0000 2013,Try our Move of the Week! Two-In-One Abs-And-Obliques can burn off your extra Valentine's Day calories http://wp.me/p2yZYB-jPA,Nutrition,2
5083,Thu Feb 14 17:00:35 +0000 2013,5 Ways to Keep Your Valentine’s Heart http://wp.me/p2yZYB-jPg,Other,2
5084,Thu Feb 14 16:55:18 +0000 2013,Stressed at work? Study finds bosses who bully can poison the workplace http://wp.me/p2yZYB-jP3,Mental Health,2
5085,Thu Feb 14 16:35:43 +0000 2013,Holidays can be a tough time for people with diabetes. Make your Valentine these low-sugar diabetes-friendly desserts. http://ow.ly/hv9iy,Other,2
5086,Thu Feb 14 16:27:32 +0000 2013,20 Last-Minute Date Ideas for a Healthier Valentines Day! Thanks @greatist! http://wp.me/p2yZYB-jPs,Nutrition,2
5087,Thu Feb 14 15:40:46 +0000 2013,Here are the Worst 4 Excuses for Not Working Out. Are you guilty of any? #fitness http://ow.ly/hH6tV,Exercise,2
5088,Thu Feb 14 15:00:57 +0000 2013,"5 reasons why going on a diet can make you FAT (and what to do about it!), from expert @CynthiaSass http://wp.me/p2yZYB-jNg",Nutrition,2
5089,Thu Feb 14 13:31:28 +0000 2013,Good morning! We've got some delicious breakfast toppings and mix-ins for you! 5 New Breakfast Superfoods http://ow.ly/hH6DN,Nutrition,3
5090,Thu Feb 14 00:35:15 +0000 2013,"Make this Garden Lasagna (only 346 calories) for dinner tonight. Plus, more #recipes to warm you up! http://ow.ly/hH5Jh",Nutrition,2
5091,Wed Feb 13 23:16:03 +0000 2013,"Get soft skin this winter with these tips, from head to toe! #beauty http://ow.ly/hH5Ap",Personal Care,3
5092,Wed Feb 13 23:05:21 +0000 2013,Is marriage making you fat? @carrotsncake shares 3 ways to STOP overeating http://wp.me/p2yZYB-jIM,Nutrition,3
5093,Wed Feb 13 23:03:52 +0000 2013,A hug a day keeps cheating away! (or so says this study) What do you think? http://wp.me/p2yZYB-jLT,Nutrition,2
5094,Wed Feb 13 21:45:15 +0000 2013,Whittle your waist with these 24-Fat-Burning Ab Exercises (No Crunches!) #fitness http://ow.ly/hH4qI,Exercise,2
5095,Wed Feb 13 20:18:58 +0000 2013,Does your hunny have a food allergy? Here are @foxnewsmagazine's Do's and Don'ts of Dating Someone With a Food Allergy. http://ow.ly/hGUgH,Nutrition,3
5096,Wed Feb 13 20:16:17 +0000 2013,RT @foxnewsmagazine: Get your drink on — without gaining an ounce. http://bit.ly/X7WZtm via @goodhealth,Other,3
5097,Wed Feb 13 18:56:45 +0000 2013,"Make your honey this #healthy Chocolate Fudge Pie for #ValentinesDay. Plus, 27 more #chocolate #recipes. http://ow.ly/hGK3u",Nutrition,2
5098,Wed Feb 13 18:01:44 +0000 2013,"Oysters are a known aphrodisiac, but there are other foods on our list to spice up your relationship. #valentinesday http://ow.ly/hGqcB",Nutrition,3
5099,Wed Feb 13 17:10:39 +0000 2013,Need fresh ideas for grilled chicken? Try our #Recipeoftheday: Grilled Lemon Chicken With Fresh Parsley Sauce - http://ow.ly/hGrYn,Other,2
5100,Wed Feb 13 16:29:25 +0000 2013,"Our cover girl @JillianMichaels shares her Top Weight-Loss Tips! And, they're good ones! #weightloss #fitness http://ow.ly/hGp85",Exercise,3
5101,Wed Feb 13 16:10:56 +0000 2013,"Like what we're sharing? Sign up for weekly NEWSLETTERS, from Lose Weight Now to Pain Prevention. http://ow.ly/hs3gb",Other,3
5102,Wed Feb 13 14:56:39 +0000 2013,Do care if someone unfriends you? Survey says it may change real-world behavior http://wp.me/p2yZYB-jLq,Other,2
5103,Wed Feb 13 13:35:42 +0000 2013,Happy Wednesday! Wake up Slimmer with these Daily Weight Loss Tips. http://ow.ly/hEZE5,Other,3
5104,Wed Feb 13 01:05:22 +0000 2013,Time to smile! We've unlocked the Secrets to a Super-Happy Winter! http://ow.ly/hERpj,Other,2
5105,Wed Feb 13 00:25:09 +0000 2013,We've got a sea of options for your dinner tonight. 10 HEALTHY FISH #RECIPES. http://ow.ly/hERBT,Nutrition,2
5106,Tue Feb 12 21:35:31 +0000 2013,Diet Crutches: What works and what doesnt! http://ow.ly/hEONx,Nutrition,1
5107,Tue Feb 12 21:02:51 +0000 2013,Eat and Be Merry! We've got 20 Ways to Eat Your Way to Health and Happiness. http://ow.ly/hEH7s,Nutrition,3
5108,Tue Feb 12 20:56:20 +0000 2013,Feel like you're getting a #cold? Do these tips now! http://ow.ly/hEOFP,Other,3
5109,Tue Feb 12 19:38:04 +0000 2013,"Hate your glasses? Scientists find 24 new genes linked to nearsightedness, might lead to better treatment http://wp.me/p2yZYB-jKi","Nutrition, Diseases and Treatments",4
5110,Tue Feb 12 19:33:48 +0000 2013,4 Simple Steps to a Flawless Face. #beauty http://ow.ly/hEF93,Personal Care,2
5111,Tue Feb 12 19:23:09 +0000 2013,"Ugh, winter weight gain...4 bad habits to break to avoid piling on cold-weather pounds @fitsugar http://wp.me/p2yZYB-jJv",Nutrition,2
5112,Tue Feb 12 17:27:50 +0000 2013,Looking for a #healthy lunch idea? Try one of these 43 AMAZING SALAD #RECIPES. http://ow.ly/htooE,Nutrition,2
5113,Tue Feb 12 15:50:55 +0000 2013,Getting tired of the cold weather? Take a warm (and healthy!) getaway to one of these 10 Most Slimming Vacations spots. http://ow.ly/hC2rh,Nutrition,2
5114,Tue Feb 12 14:46:25 +0000 2013,Good morning! Need a pick-me-up for your morning #workout? Listen to @JillianMichaels' Kick-Butt playlist. http://wp.me/p2yZYB-jEM,Exercise,3
5115,Tue Feb 12 13:35:54 +0000 2013,"Wake up with yoga to put a natural start to your day. Plus, 5 more Live-Natural Tips! http://ow.ly/hCtXQ",Exercise,3
5116,Mon Feb 11 21:54:53 +0000 2013,Want to get rid of that old tattoo? You're not alone...poll says 14% regret getting inked http://wp.me/p2yZYB-jKa,Other,2
5117,Mon Feb 11 21:51:08 +0000 2013,"Want to #sleep better? What you EAT can make a difference, study suggests http://wp.me/p2yZYB-jKM","Nutrition, Sleep",3
5118,Mon Feb 11 21:42:23 +0000 2013,"Good news, flu levels finally starting to fall, CDC says http://wp.me/p2yZYB-jK8",Other,3
5119,Mon Feb 11 21:14:28 +0000 2013,RT @fitfluential: Eat More Veggies in Just 31 Days http://ow.ly/hCpEe via @goodhealth #FitFluential,Nutrition,2
5120,Mon Feb 11 19:38:01 +0000 2013,RT @fitfluential: Everyday Activities May Have Same Health Benefits as Going to Gym http://ow.ly/hASBZ via @goodhealth #FitFluential #MOVE,Other,2
5121,Mon Feb 11 19:36:31 +0000 2013,@truehopeempower Thanks for reading! :),Other,0
5122,Mon Feb 11 19:10:54 +0000 2013,"Want to have fun AND blast fat? Try one of these 43 Fat-Burning #Workouts, from #Pilates to jump roping. #fitness http://ow.ly/hBIEU",Exercise,2
5123,Mon Feb 11 18:36:19 +0000 2013,"Try this #MeatlessMonday Recipe: Tabbouleh made with whole-wheat couscous, mint, and veggies! #vegetarian http://wp.me/p2yZYB-jKl",Nutrition,2
5124,Mon Feb 11 17:59:40 +0000 2013,Make healthy eating a breeze: Try @CarrotsNCake's tips to give your fridge a healthy makeover! http://wp.me/p2yZYB-jCG,Nutrition,3
5125,Mon Feb 11 16:31:26 +0000 2013,Are you being good to your bones? Here are 10 Healthy Calcium-Packed #Recipes. Your bones will thank you! http://ow.ly/hAP9P,Nutrition,2
5126,Mon Feb 11 16:21:22 +0000 2013,Kind of shocking: Type 1 diabetes (the kind NOT linked to obesity) up 70% in kids in Philly http://wp.me/p2yZYB-jJp,Other,2
5127,Mon Feb 11 15:35:39 +0000 2013,"Like what we're sharing? Sign up for weekly NEWSLETTERS, from Mind &amp; Mood to Heart Health. http://ow.ly/hs3da",Mental Health,3
5128,Mon Feb 11 14:51:45 +0000 2013,"Stress can leave you frazzled but at least it doesn't raise your risk of cancer, study finds http://wp.me/p2yZYB-jJo",Mental Health,2
5129,Mon Feb 11 14:45:53 +0000 2013,Want a whiter smile? We've got a few tips on How to Keep Your Smile Pretty and Healthy. #beauty http://ow.ly/hAOXK,Personal Care,3
5130,Mon Feb 11 13:45:25 +0000 2013,Start Monday off on the right foot - Walk Off 500 More Calories A Week! #fitness http://ow.ly/hAOQi,"Nutrition, Exercise",3
5131,Mon Feb 11 00:25:51 +0000 2013,"Looking for HEALTHY DINNER ideas? We've got 23 Easy, Low-Fat #Recipes. http://ow.ly/hAONd",Nutrition,2
5132,Sat Feb 09 00:45:30 +0000 2013,Make some kickin' chicken tonight. We've got 15 EASY and HEALTHY #recipes and ways to make flavor-packed poultry. http://ow.ly/hytoV,Nutrition,3
5133,Fri Feb 08 21:55:19 +0000 2013,Slim down with these at-home #Yoga Poses that Boost Metabolism. http://ow.ly/hytci,Exercise,2
5134,Fri Feb 08 20:50:44 +0000 2013,"Make the most of warm weather and enjoy those forgotten winter fruits and veggies. We've got 10 of them, plus recipes! http://ow.ly/hyt0x",Nutrition,2
5135,Fri Feb 08 19:45:30 +0000 2013,Brrr! It's cold outside! Even blizzard-like in some places. Warm up with one of these Hearty Soups and Stews. http://ow.ly/hymNY,Other,2
5136,Fri Feb 08 18:35:33 +0000 2013,Hitting the movies this weekend? Here are 8 Movie Treats Under 80 Calories! http://ow.ly/hrw47,Nutrition,2
5137,Fri Feb 08 18:02:23 +0000 2013,"Cardio Mission: If you like variety, this #workout is for you! Jumping jacks, high kicks, and more..http://wp.me/p2yZYB-jEA",Exercise,2
5138,Fri Feb 08 16:34:17 +0000 2013,RT @bodyarchitect: @goodhealth Thanks for reviewing my new class #CardioMission !! http://news.health.com/2013/02/08/cardio-mission-burn-up-to-900-calories-an-hour/,Nutrition,3
5139,Fri Feb 08 15:31:55 +0000 2013,Here are 5 kid-friendly ways to Stay Active with Your Family. Try some this weekend! http://ow.ly/hrQZU,Other,3
5140,Fri Feb 08 14:40:26 +0000 2013,"It's cold out now, but tank top season will be here before you know it! Our #Moveoftheweek will get your there! http://wp.me/p2yZYB-jGz",Other,2
5141,Fri Feb 08 00:35:26 +0000 2013,"Do you still have leftover beer from your #SuperBowl party? Here are 12 #Recipes for Leftover Beer, from stew to bread. http://ow.ly/hvAHb",Nutrition,2
5142,Thu Feb 07 21:25:45 +0000 2013,Valentine's Day is one week from today. Spice things up with our list of Foods for a Better Sex Life. http://ow.ly/hwot7,Nutrition,3
5143,Thu Feb 07 19:50:48 +0000 2013,"Having trouble with those ""trouble areas?"" Here are @FitSugar's 10 Ways to Tone Inner Thighs. #fitness http://ow.ly/hvOmo",Exercise,3
5144,Thu Feb 07 18:45:35 +0000 2013,There's #gluten in THAT? @foxnewsmagazine lists the 6 Places #Gluten Can Hide. http://ow.ly/hvNq9,Other,4
5145,Thu Feb 07 18:11:37 +0000 2013,RT @fitfluential: Bored With the Treadmill? We’ve Got the Perfect Solution http://ow.ly/hvOHO @CarrotsNCake via @goodhealth...,Other,2
5146,Thu Feb 07 17:34:46 +0000 2013,An IRRESISTIBLE gluten-free banana bread #recipe.. thanks @carrotsncake! #glutentfree http://wp.me/p2yZYB-jym,Other,1
5147,Thu Feb 07 17:31:29 +0000 2013,"Sorry folks, but calorie counts are often WRONG... 6 diet myths busted by RD expert @CynthiaSass http://wp.me/p2yZYB-jGg",Nutrition,2
5148,Thu Feb 07 17:25:38 +0000 2013,Enjoy barbecue flavor without the added fat and calories. #Recipeoftheday: BBQ Chicken Sandwiches. http://ow.ly/hvF1a,Nutrition,2
5149,Thu Feb 07 16:35:36 +0000 2013,"Like what we're sharing? Sign up for weekly NEWSLETTERS, from Celebrate Health to Food &amp; Nutrition. http://ow.ly/hs39G",Nutrition,3
5150,Thu Feb 07 15:10:31 +0000 2013,"An apple a day may keep the doctor away - And now, it may also provide these Anti-Aging Perks! #beauty http://ow.ly/hubey",Personal Care,2
5151,Thu Feb 07 14:36:55 +0000 2013,"Docs say Jennifer Lawrence's 'uneven breasts' are on the level, from @foxnewsmagazine http://wp.me/p2yZYB-jH0",Other,3
5152,Thu Feb 07 14:34:13 +0000 2013,Air pollution during pregnancy linked to greater chance of low birth weight baby http://wp.me/p2yZYB-jGx,Nutrition,2
5153,Thu Feb 07 14:30:09 +0000 2013,Beware: Using a diet drink as a mixer may make cocktails more potent compared to other mixers http://wp.me/p2yZYB-jGe,Nutrition,2
